Customer,Date,Product price,Product weight,Gender,Location,Branch/Locker
RND250816,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND250817,25-01-2023 04:00:00,7200.0,1.2,M,Yerevan,G-Location 2
RND250818,25-01-2023 04:00:00,105600.0,19.2,M,Yerevan,G-Location 2
RND250819,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND250820,25-01-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 1
RND250821,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND250822,25-01-2023 04:00:00,24500.0,3.5,F,Yerevan,G-Location 2
RND250823,25-01-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 2
RND250824,25-01-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 5
RND250825,25-01-2023 04:00:00,9100.0,1.3,M,Yerevan,G-Location 4
RND250826,25-01-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND250827,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND250828,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 5
RND250829,25-01-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 2
RND250830,25-01-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND250831,25-01-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 2
RND250832,25-01-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 5
RND250833,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND250834,25-01-2023 04:00:00,13799.999999999998,2.3,F,Yerevan,G-Location 3
RND250835,25-01-2023 04:00:00,12000.0,2.0,M,Yerevan,G-Location 2
RND250836,25-01-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 3
RND250837,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 4
RND250838,25-01-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 1
RND250839,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND250840,25-01-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 1
RND250841,25-01-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND250842,25-01-2023 04:00:00,7800.0,1.3,F,Yerevan,G-Location 1
RND250843,25-01-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 1
RND250844,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 1
RND250845,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND250846,25-01-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 1
RND250847,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND250848,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND250849,25-01-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 3
RND250850,25-01-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 1
RND250851,25-01-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 1
RND250852,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND250853,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 5
RND250854,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND250855,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND250856,25-01-2023 04:00:00,10800.0,1.8,M,Yerevan,G-Location 1
RND250857,25-01-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND250858,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND250859,25-01-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 2
RND250860,25-01-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 2
RND250861,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND250862,25-01-2023 04:00:00,13750.0,2.5,M,Yerevan,G-Location 2
RND250863,25-01-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 2
RND250864,25-01-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 1
RND250865,25-01-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND250866,25-01-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 1
RND250867,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND250868,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 3
RND250869,30-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 5
RND250870,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 3
RND250871,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 3
RND250872,25-01-2023 04:00:00,14700.0,2.1,F,Yerevan,G-Location 3
RND250873,25-01-2023 04:00:00,7200.0,1.2,M,Yerevan,G-Location 1
RND250874,25-01-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 3
RND250875,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 3
RND250876,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND250877,25-01-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 3
RND250878,25-01-2023 04:00:00,21700.0,3.1,M,Yerevan,G-Location 1
RND250879,25-01-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND250880,30-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 3
RND250881,30-01-2023 04:00:00,13200.0,2.4,F,Yerevan,G-Location 5
RND250882,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 4
RND250883,30-01-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 1
RND250884,30-01-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 2
RND250885,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND250886,30-01-2023 04:00:00,6000.0,1.0,F,Yerevan,G-Location 1
RND250887,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 5
RND250888,25-01-2023 04:00:00,11400.0,1.9,M,Yerevan,G-Location 1
RND250889,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 4
RND250890,25-01-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 5
RND250891,25-01-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 2
RND250892,25-01-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 2
RND250893,25-01-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND250894,25-01-2023 04:00:00,5500.0,1.0,M,Yerevan,G-Location 3
RND250895,25-01-2023 04:00:00,7000.0,1.0,F,Yerevan,G-Location 3
RND250896,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND250897,25-01-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 5
RND250898,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND250899,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND250900,25-01-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 2
RND250901,30-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 3
RND250902,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 5
RND250903,25-01-2023 04:00:00,21700.0,3.1,M,Yerevan,G-Location 4
RND250904,25-01-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 4
RND250905,25-01-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 1
RND250906,25-01-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND250907,11-01-2023 4:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 1
RND250908,25-01-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 3
RND250909,25-01-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 4
RND250910,25-01-2023 04:00:00,12600.0,1.8,M,Yerevan,G-Location 2
RND250911,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 3
RND250912,25-01-2023 04:00:00,17600.0,3.2,M,Yerevan,G-Location 2
RND250913,25-01-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 2
RND250914,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 5
RND250915,25-01-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND250916,25-01-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND250917,25-01-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 2
RND250918,25-01-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 2
RND250919,25-01-2023 04:00:00,9350.0,1.7,M,Yerevan,G-Location 1
RND250920,25-01-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 3
RND250921,25-01-2023 04:00:00,7200.0,1.2,F,Yerevan,G-Location 1
RND250922,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 4
RND250923,25-01-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 3
RND250924,25-01-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 4
RND250925,25-01-2023 04:00:00,10500.0,1.5,M,Yerevan,G-Location 5
RND250926,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND250927,25-01-2023 04:00:00,3300.0,0.6,M,Yerevan,G-Location 1
RND250928,25-01-2023 04:00:00,15400.000000000002,2.2,M,Yerevan,G-Location 1
RND250929,25-01-2023 04:00:00,19600.0,2.8,F,Yerevan,G-Location 2
RND250930,25-01-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 1
RND250931,25-01-2023 04:00:00,11400.0,1.9,F,Yerevan,G-Location 1
RND250932,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND250933,25-01-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 1
RND250934,25-01-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND250935,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 4
RND250936,25-01-2023 04:00:00,8400.0,1.4,M,Yerevan,G-Location 1
RND250937,25-01-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND250938,25-01-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 3
RND250939,25-01-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 1
RND250940,25-01-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 3
RND250941,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND250942,25-01-2023 04:00:00,13300.0,1.9,M,Yerevan,G-Location 2
RND250943,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND250944,25-01-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 1
RND250945,25-01-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 4
RND250946,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 4
RND250947,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND250948,25-01-2023 04:00:00,20300.0,2.9,F,Yerevan,G-Location 3
RND250949,25-01-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND250950,25-01-2023 04:00:00,26400.000000000004,4.4,F,Yerevan,G-Location 1
RND250951,25-01-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 1
RND250952,25-01-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 3
RND250953,25-01-2023 04:00:00,9000.0,1.5,M,Yerevan,G-Location 2
RND250954,25-01-2023 04:00:00,32199.999999999996,4.6,F,Yerevan,G-Location 1
RND250955,25-01-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 1
RND250956,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND250957,25-01-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 4
RND250958,25-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND250959,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND250960,25-01-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 2
RND250961,25-01-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 2
RND250962,25-01-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND250963,25-01-2023 04:00:00,11200.0,1.6,F,Yerevan,G-Location 2
RND250964,25-01-2023 04:00:00,8400.0,1.2,M,Yerevan,G-Location 1
RND250965,25-01-2023 04:00:00,8400.0,1.2,M,Yerevan,G-Location 1
RND250966,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 2
RND250967,25-01-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND250968,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 1
RND250969,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND250970,25-01-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 2
RND250971,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND250972,25-01-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 2
RND250973,25-01-2023 04:00:00,11900.0,1.7,M,Yerevan,G-Location 2
RND250974,25-01-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 1
RND250975,25-01-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 1
RND250976,25-01-2023 04:00:00,14000.0,2.0,F,Yerevan,G-Location 5
RND250977,25-01-2023 04:00:00,9600.0,1.6,M,Yerevan,G-Location 5
RND250978,25-01-2023 04:00:00,7800.0,1.3,F,Yerevan,G-Location 1
RND250979,25-01-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 1
RND250980,25-01-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 5
RND250981,25-01-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 1
RND250982,25-01-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 1
RND250983,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 2
RND250984,25-01-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND250985,25-01-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 1
RND250986,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND250987,25-01-2023 04:00:00,10450.0,1.9,M,Yerevan,G-Location 1
RND250988,25-01-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 1
RND250989,25-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 2
RND250990,25-01-2023 04:00:00,7150.0,1.3,F,Yerevan,G-Location 1
RND250991,25-01-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 5
RND250992,25-01-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 2
RND250993,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND250994,25-01-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 5
RND250995,25-01-2023 04:00:00,7699.999999999999,1.4,M,Yerevan,G-Location 1
RND250996,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND250997,25-01-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 1
RND250998,25-01-2023 04:00:00,10200.0,1.7,F,Yerevan,G-Location 1
RND250999,25-01-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND251000,25-01-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 1
RND251001,25-01-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 1
RND251002,25-01-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 5
RND251003,25-01-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND251004,25-01-2023 04:00:00,6600.000000000001,1.1,M,Yerevan,G-Location 1
RND251005,25-01-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND251006,25-01-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 1
RND251007,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 4
RND251008,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND251009,25-01-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 2
RND251010,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 3
RND251011,25-01-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND251012,25-01-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 2
RND251013,25-01-2023 04:00:00,6600.000000000001,1.1,M,Yerevan,G-Location 3
RND251014,25-01-2023 04:00:00,25800.0,4.3,F,Yerevan,G-Location 1
RND251015,25-01-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND251016,25-01-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 1
RND251017,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 5
RND251018,25-01-2023 04:00:00,9100.0,1.3,M,Yerevan,G-Location 2
RND251019,30-01-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 2
RND251020,25-01-2023 04:00:00,8800.0,1.6,M,Yerevan,G-Location 3
RND251021,25-01-2023 04:00:00,10200.0,1.7,F,Yerevan,G-Location 3
RND251022,25-01-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND251023,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND251024,25-01-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 4
RND251025,25-01-2023 04:00:00,8400.0,1.2,M,Yerevan,G-Location 1
RND251026,25-01-2023 04:00:00,12649.999999999998,2.3,M,Yerevan,G-Location 2
RND251027,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND251028,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND251029,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND251030,25-01-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 1
RND251031,25-01-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 1
RND251032,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND251033,25-01-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 1
RND251034,25-01-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 2
RND251035,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND251036,25-01-2023 04:00:00,13200.0,2.4,M,Yerevan,G-Location 3
RND251037,25-01-2023 04:00:00,9350.0,1.7,F,Yerevan,G-Location 3
RND251038,25-01-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND251039,25-01-2023 04:00:00,7200.0,1.2,F,Yerevan,G-Location 2
RND251040,25-01-2023 04:00:00,6600.000000000001,1.1,M,Yerevan,G-Location 1
RND251041,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND251042,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 3
RND251043,25-01-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 1
RND251044,25-01-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 2
RND251045,30-01-2023 04:00:00,9600.0,1.6,M,Yerevan,G-Location 2
RND251046,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND251047,25-01-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND251048,25-01-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND251049,25-01-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 2
RND251050,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 3
RND251051,25-01-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 5
RND251052,25-01-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 2
RND251053,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 2
RND251054,25-01-2023 04:00:00,15600.0,2.6,F,Yerevan,G-Location 1
RND251055,25-01-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND251056,25-01-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 1
RND251057,25-01-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 2
RND251058,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 2
RND251059,25-01-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 2
RND251060,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 3
RND251061,25-01-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND251062,25-01-2023 04:00:00,17600.0,3.2,M,Yerevan,G-Location 4
RND251063,25-01-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND251064,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND251065,25-01-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 2
RND251066,25-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND251067,25-01-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 1
RND251068,25-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND251069,25-01-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 5
RND251070,25-01-2023 04:00:00,7000.0,1.0,F,Yerevan,G-Location 2
RND251071,25-01-2023 04:00:00,12600.0,1.8,M,Yerevan,G-Location 4
RND251072,25-01-2023 04:00:00,11200.0,1.6,M,Yerevan,G-Location 1
RND251073,25-01-2023 04:00:00,7700.000000000001,1.1,F,Yerevan,G-Location 5
RND251074,25-01-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 4
RND251075,25-01-2023 04:00:00,19200.0,3.2,F,Yerevan,G-Location 2
RND251076,25-01-2023 04:00:00,8800.0,1.6,M,Yerevan,G-Location 2
RND251077,25-01-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND251078,25-01-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND251079,25-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND251080,25-01-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 2
RND251081,25-01-2023 04:00:00,10800.0,1.8,F,Yerevan,G-Location 2
RND251082,25-01-2023 04:00:00,4400.0,0.8,M,Yerevan,G-Location 3
RND251083,25-01-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND251084,25-01-2023 04:00:00,15950.0,2.9,M,Yerevan,G-Location 3
RND251085,25-01-2023 04:00:00,13300.0,1.9,M,Yerevan,G-Location 1
RND251086,25-01-2023 04:00:00,14000.0,2.0,F,Yerevan,G-Location 2
RND251087,25-01-2023 04:00:00,11900.0,1.7,F,Yerevan,G-Location 1
RND251088,25-01-2023 04:00:00,5500.0,1.0,F,Yerevan,G-Location 1
RND251089,25-01-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 3
RND251090,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 2
RND251091,25-01-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 3
RND251092,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND251093,25-01-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 3
RND251094,25-01-2023 04:00:00,7800.0,1.3,M,Yerevan,G-Location 3
RND251095,25-01-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 1
RND251096,25-01-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 1
RND251097,25-01-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 3
RND251098,25-01-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 2
RND251099,25-01-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 2
RND251100,25-01-2023 04:00:00,24000.0,4.0,F,Yerevan,G-Location 1
RND251101,25-01-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 5
RND251102,25-01-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 4
RND251103,25-01-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND251104,25-01-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 5
RND251105,25-01-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 2
RND251106,25-01-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 1
RND251107,25-01-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 1
RND251108,25-01-2023 04:00:00,19600.0,2.8,F,Yerevan,G-Location 1
RND251109,30-12-2022 04:00:00,13200.000000000002,2.2,F,Yerevan,G-Location 2
RND251110,25-01-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 2
RND251111,25-01-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 2
RND251112,11-01-2023 4:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND251113,25-01-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 2
RND251114,30-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND251115,25-01-2023 04:00:00,15000.0,2.5,M,Yerevan,G-Location 2
RND251116,30-01-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND251117,25-01-2023 04:00:00,12600.0,2.1,M,Yerevan,G-Location 2
RND251118,25-01-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND251119,25-01-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 2
RND251120,25-01-2023 04:00:00,7200.0,1.2,M,Yerevan,G-Location 2
RND251121,25-01-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 1
RND251122,25-01-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 2
RND251123,25-01-2023 04:00:00,3300.0,0.6,M,Yerevan,G-Location 2
RND251124,25-01-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 2
RND251125,25-01-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 3
RND251126,25-01-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 1
RND251127,25-01-2023 04:00:00,9800.0,1.4,F,Yerevan,G-Location 4
RND251128,25-01-2023 04:00:00,6000.0,1.0,F,Yerevan,G-Location 2
RND251129,25-01-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 3
RND251130,25-01-2023 04:00:00,10500.0,1.5,M,Yerevan,G-Location 3
RND251131,25-01-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 1
RND251132,25-01-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND251133,25-01-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 1
RND251134,25-01-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND251135,24-01-2023 04:00:00,5500.0,1.0,M,Yerevan,G-Location 5
RND251136,24-01-2023 04:00:00,10800.0,1.8,F,Yerevan,G-Location 5
RND251137,25-01-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 5
RND251138,24-01-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND251139,24-01-2023 04:00:00,10500.0,1.5,F,Yerevan,G-Location 2
RND251140,24-01-2023 04:00:00,27000.0,4.5,M,Yerevan,G-Location 2
RND251141,24-01-2023 04:00:00,86400.0,14.4,F,Yerevan,G-Location 1
RND251142,24-01-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND251143,24-01-2023 04:00:00,5500.0,1.0,F,Yerevan,G-Location 1
RND251144,24-01-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 2
RND251145,24-01-2023 04:00:00,14700.0,2.1,M,Yerevan,G-Location 2
RND251146,24-01-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 1
